transaction_id,customer_id,amount,transaction_date,transaction_type,status,payment_method
TXN01240,CUST0150,-81.4,2025-07-24,Downgrade,Failed,Wire Transfer
TXN01241,CUST0150,316.32,2025-07-12,Renewal,Completed,Credit Card
TXN01242,CUST0150,428.79,2025-06-26,One-time Add-on,Completed,ACH
TXN01243,CUST0150,449.39,2025-05-21,Subscription,Completed,Credit Card
TXN01244,CUST0150,-96.26,2025-06-08,Downgrade,Completed,Credit Card
TXN01245,CUST0150,425.53,2025-06-24,Renewal,Completed,Wire Transfer
TXN01246,CUST0150,-113.12,2025-06-20,Refund,Completed,Credit Card
TXN01247,CUST0151,364.36,2022-12-24,Upgrade,Completed,ACH
TXN01248,CUST0151,-139.0,2023-10-07,Downgrade,Completed,ACH
TXN01249,CUST0151,688.78,2023-08-20,Upgrade,Completed,Credit Card
TXN01250,CUST0151,-385.59,2022-11-17,Downgrade,Completed,ACH
TXN01251,CUST0151,-138.67,2022-09-11,Downgrade,Completed,Invoice
TXN01252,CUST0151,211.15,2023-03-02,Upgrade,Completed,Wire Transfer
TXN01253,CUST0152,10976.59,2023-08-05,Renewal,Completed,Wire Transfer
TXN01254,CUST0152,-1352.62,2022-09-13,Downgrade,Completed,Invoice
TXN01255,CUST0152,10505.26,2024-10-09,Renewal,Completed,Wire Transfer
TXN01256,CUST0152,11419.37,2025-05-16,One-time Add-on,Completed,Credit Card
TXN01257,CUST0152,10164.43,2023-10-19,Subscription,Completed,Credit Card
TXN01258,CUST0152,2238.28,2025-08-18,Upgrade,Completed,Wire Transfer
TXN01259,CUST0152,12362.25,2023-09-03,One-time Add-on,Completed,Invoice
TXN01260,CUST0152,12519.84,2022-12-21,Renewal,Completed,Wire Transfer
TXN01261,CUST0152,9942.1,2025-03-07,Renewal,Completed,Wire Transfer
TXN01262,CUST0152,4505.63,2025-09-30,Upgrade,Completed,Invoice
TXN01263,CUST0153,436.56,2025-07-25,Renewal,Completed,ACH
TXN01264,CUST0153,-40.29,2025-09-11,Downgrade,Completed,Invoice
TXN01265,CUST0153,51.07,2025-10-30,Upgrade,Failed,Credit Card
TXN01266,CUST0153,-191.19,2025-06-20,Refund,Completed,Wire Transfer
TXN01267,CUST0153,377.33,2025-11-22,One-time Add-on,Completed,Invoice
TXN01268,CUST0153,531.56,2025-05-20,Subscription,Completed,Wire Transfer
TXN01269,CUST0153,472.01,2025-07-19,One-time Add-on,Completed,Credit Card
TXN01270,CUST0153,198.73,2025-05-15,Upgrade,Completed,Invoice
TXN01271,CUST0154,167.8,2025-11-05,Upgrade,Completed,Invoice
TXN01272,CUST0154,101.25,2025-06-22,Upgrade,Completed,Invoice
TXN01273,CUST0154,171.91,2025-07-17,Upgrade,Completed,Credit Card
TXN01274,CUST0154,-121.28,2025-07-26,Downgrade,Completed,ACH
TXN01275,CUST0154,-26.51,2025-09-18,Downgrade,Completed,Invoice
TXN01276,CUST0154,504.15,2025-09-19,Renewal,Completed,Invoice
TXN01277,CUST0154,544.77,2025-11-29,Subscription,Completed,Invoice
TXN01278,CUST0154,416.15,2025-10-31,Renewal,Completed,Wire Transfer
TXN01279,CUST0154,444.07,2025-09-27,One-time Add-on,Failed,Wire Transfer
TXN01280,CUST0155,389.24,2024-05-12,One-time Add-on,Completed,Credit Card
TXN01281,CUST0155,-74.01,2025-06-17,Downgrade,Completed,Wire Transfer
TXN01282,CUST0155,458.65,2025-01-20,Subscription,Completed,ACH
TXN01283,CUST0155,-71.49,2025-07-21,Refund,Failed,ACH
TXN01284,CUST0155,-47.13,2025-02-04,Downgrade,Completed,Credit Card
TXN01285,CUST0155,342.48,2025-07-08,Subscription,Completed,Credit Card
TXN01286,CUST0155,-48.83,2024-05-24,Downgrade,Completed,Credit Card
TXN01287,CUST0156,9461.79,2025-04-29,Renewal,Completed,ACH
TXN01288,CUST0156,-1398.58,2025-02-04,Refund,Failed,ACH
TXN01289,CUST0156,11748.68,2025-07-31,One-time Add-on,Completed,Credit Card
TXN01290,CUST0156,2007.84,2025-08-21,Upgrade,Completed,Invoice
TXN01291,CUST0157,379.9,2023-05-22,Subscription,Pending,Wire Transfer
TXN01292,CUST0157,319.86,2023-03-25,One-time Add-on,Completed,ACH
TXN01293,CUST0157,295.46,2023-08-02,Renewal,Completed,ACH
TXN01294,CUST0157,44.07,2023-04-27,Upgrade,Completed,Invoice
TXN01295,CUST0157,312.0,2023-06-28,Renewal,Completed,Invoice
TXN01296,CUST0157,331.78,2023-03-05,Renewal,Completed,Wire Transfer
TXN01297,CUST0157,88.99,2023-06-08,Upgrade,Completed,Invoice
TXN01298,CUST0157,382.47,2023-06-07,Subscription,Completed,Invoice
TXN01299,CUST0157,343.42,2023-03-03,Renewal,Completed,ACH
TXN01300,CUST0157,311.63,2023-07-07,One-time Add-on,Completed,Wire Transfer
TXN01301,CUST0158,1942.25,2025-09-19,Renewal,Completed,Invoice
TXN01302,CUST0158,1660.77,2025-03-29,Subscription,Completed,Credit Card
TXN01303,CUST0158,1695.29,2025-08-19,One-time Add-on,Completed,Invoice
TXN01304,CUST0158,1714.72,2025-08-18,Subscription,Completed,Credit Card
TXN01305,CUST0159,1128.77,2025-12-04,Renewal,Failed,ACH
TXN01306,CUST0159,-370.29,2025-02-07,Refund,Completed,Wire Transfer
TXN01307,CUST0159,-226.8,2024-06-30,Downgrade,Completed,Credit Card
TXN01308,CUST0159,1147.16,2024-06-24,Renewal,Completed,Credit Card
TXN01309,CUST0159,926.79,2025-03-04,Renewal,Completed,Invoice
TXN01310,CUST0159,1289.13,2025-07-29,Subscription,Completed,Invoice
TXN01311,CUST0159,1251.98,2024-12-29,Renewal,Completed,Invoice
TXN01312,CUST0160,1112.91,2025-04-12,Renewal,Completed,ACH
TXN01313,CUST0160,1157.43,2024-07-18,One-time Add-on,Completed,Invoice
TXN01314,CUST0160,227.74,2025-05-31,Upgrade,Completed,Invoice
TXN01315,CUST0160,-181.46,2025-02-05,Refund,Completed,Credit Card
TXN01316,CUST0160,-267.41,2025-05-15,Downgrade,Completed,Wire Transfer
TXN01317,CUST0161,7717.72,2025-06-03,One-time Add-on,Completed,Credit Card
TXN01318,CUST0161,9393.03,2025-11-16,Subscription,Completed,ACH
TXN01319,CUST0161,-1877.64,2025-11-28,Refund,Completed,ACH
TXN01320,CUST0161,9224.2,2025-10-03,One-time Add-on,Completed,Wire Transfer
TXN01321,CUST0161,-1439.43,2025-12-27,Downgrade,Completed,ACH
TXN01322,CUST0161,-2917.8,2025-09-30,Refund,Completed,ACH
TXN01323,CUST0161,-1257.91,2025-08-23,Refund,Completed,Invoice
TXN01324,CUST0161,-1626.76,2025-10-12,Downgrade,Completed,Wire Transfer
TXN01325,CUST0161,-1342.23,2025-06-08,Refund,Pending,Wire Transfer
TXN01326,CUST0161,6605.01,2025-10-26,Subscription,Completed,ACH
TXN01327,CUST0161,8608.64,2025-07-30,Subscription,Completed,Invoice
TXN01328,CUST0162,-2478.94,2023-08-24,Refund,Completed,ACH
TXN01329,CUST0162,-1741.34,2024-07-01,Downgrade,Completed,Wire Transfer
TXN01330,CUST0162,7066.78,2022-12-27,Subscription,Completed,Wire Transfer
TXN01331,CUST0162,-2616.55,2025-09-30,Refund,Pending,Wire Transfer
TXN01332,CUST0162,-1422.33,2022-12-13,Refund,Completed,ACH
TXN01333,CUST0162,1839.68,2023-06-11,Upgrade,Completed,ACH
TXN01334,CUST0162,-544.85,2023-06-23,Refund,Completed,ACH
TXN01335,CUST0162,5024.89,2022-10-30,One-time Add-on,Pending,Credit Card
TXN01336,CUST0162,6975.44,2023-06-27,Subscription,Pending,Wire Transfer
TXN01337,CUST0163,326.34,2025-12-26,Subscription,Completed,Invoice
TXN01338,CUST0163,358.36,2024-12-26,Renewal,Completed,Wire Transfer
TXN01339,CUST0163,404.28,2025-06-15,One-time Add-on,Completed,Credit Card
TXN01340,CUST0163,-71.93,2025-09-07,Downgrade,Completed,Credit Card
TXN01341,CUST0163,320.42,2024-10-23,One-time Add-on,Completed,ACH
TXN01342,CUST0163,354.2,2024-08-06,One-time Add-on,Completed,Wire Transfer
TXN01343,CUST0163,-78.71,2025-02-27,Downgrade,Completed,ACH
TXN01344,CUST0163,353.35,2025-04-05,Subscription,Completed,Wire Transfer
TXN01345,CUST0163,286.74,2025-07-28,One-time Add-on,Completed,Credit Card
TXN01346,CUST0163,125.93,2025-10-10,Upgrade,Completed,Invoice
TXN01347,CUST0164,733.87,2024-06-16,Upgrade,Completed,ACH
TXN01348,CUST0164,-299.21,2025-06-06,Refund,Completed,Credit Card
TXN01349,CUST0164,-109.99,2024-07-22,Downgrade,Pending,Credit Card
TXN01350,CUST0164,1902.28,2024-11-12,Subscription,Completed,Credit Card
TXN01351,CUST0164,-462.12,2025-06-10,Downgrade,Completed,Credit Card
TXN01352,CUST0164,1609.96,2024-03-09,Subscription,Completed,Wire Transfer
TXN01353,CUST0164,-202.9,2025-02-07,Downgrade,Completed,ACH
TXN01354,CUST0164,1306.71,2023-12-15,Subscription,Completed,ACH
TXN01355,CUST0165,-90.53,2025-11-14,Downgrade,Completed,Invoice
TXN01356,CUST0165,-99.12,2024-04-24,Downgrade,Completed,Invoice
TXN01357,CUST0165,351.1,2025-05-13,One-time Add-on,Completed,Wire Transfer
TXN01358,CUST0165,384.83,2025-02-25,Renewal,Pending,ACH
TXN01359,CUST0165,425.14,2024-10-25,Subscription,Completed,Credit Card
TXN01360,CUST0165,-88.81,2024-03-17,Refund,Completed,Credit Card
TXN01361,CUST0165,-39.07,2024-07-09,Downgrade,Completed,Wire Transfer
TXN01362,CUST0165,-188.28,2025-11-08,Refund,Failed,ACH
TXN01363,CUST0165,-69.67,2025-11-12,Downgrade,Completed,Credit Card
TXN01364,CUST0165,195.17,2024-05-19,Upgrade,Completed,Wire Transfer
TXN01365,CUST0165,-93.73,2024-10-13,Downgrade,Pending,Wire Transfer
TXN01366,CUST0165,415.0,2025-12-31,Renewal,Completed,Credit Card
TXN01367,CUST0166,-554.74,2024-04-26,Downgrade,Completed,Wire Transfer
TXN01368,CUST0166,2854.44,2024-03-23,Renewal,Completed,ACH
TXN01369,CUST0166,-699.88,2024-04-21,Refund,Completed,ACH
TXN01370,CUST0166,2644.96,2024-03-17,Renewal,Completed,Invoice
TXN01371,CUST0167,-574.84,2024-12-24,Downgrade,Completed,Invoice
TXN01372,CUST0167,1828.03,2025-05-16,Subscription,Completed,Invoice
TXN01373,CUST0167,2540.75,2025-08-24,Subscription,Completed,Credit Card
TXN01374,CUST0167,2111.68,2025-04-07,Renewal,Completed,Credit Card
TXN01375,CUST0167,249.66,2025-11-17,Upgrade,Completed,Credit Card
TXN01376,CUST0168,2146.06,2024-10-25,One-time Add-on,Completed,Invoice
TXN01377,CUST0168,-1127.37,2024-11-15,Refund,Completed,Credit Card
TXN01378,CUST0168,-697.39,2024-12-01,Downgrade,Pending,Wire Transfer
TXN01379,CUST0168,-377.5,2024-11-29,Downgrade,Completed,Wire Transfer
TXN01380,CUST0168,-403.82,2024-10-12,Downgrade,Failed,ACH
TXN01381,CUST0168,2208.17,2024-10-08,Subscription,Completed,Wire Transfer
TXN01382,CUST0168,2683.21,2024-10-02,Renewal,Completed,Invoice
TXN01383,CUST0168,2201.95,2024-09-26,One-time Add-on,Completed,Wire Transfer
TXN01384,CUST0168,-990.1,2024-12-31,Refund,Completed,Credit Card
TXN01385,CUST0169,-98.24,2025-10-28,Refund,Completed,ACH
TXN01386,CUST0169,-21.76,2025-08-25,Downgrade,Completed,Credit Card
TXN01387,CUST0169,-83.89,2025-07-12,Downgrade,Completed,Invoice
TXN01388,CUST0169,470.85,2025-02-08,One-time Add-on,Completed,Wire Transfer
TXN01389,CUST0169,-38.03,2025-02-11,Downgrade,Completed,Wire Transfer
TXN01390,CUST0169,-32.77,2025-05-22,Downgrade,Completed,ACH
TXN01391,CUST0169,-57.45,2025-11-22,Refund,Completed,Credit Card
TXN01392,CUST0169,-126.14,2025-04-14,Refund,Completed,Wire Transfer
TXN01393,CUST0170,1452.69,2024-04-16,Subscription,Failed,Wire Transfer
TXN01394,CUST0170,-527.55,2023-02-08,Refund,Completed,Credit Card
TXN01395,CUST0170,176.76,2024-04-30,Upgrade,Completed,Credit Card
TXN01396,CUST0170,1100.93,2025-11-17,Subscription,Completed,Wire Transfer
TXN01397,CUST0171,-358.22,2023-07-14,Refund,Completed,Credit Card
TXN01398,CUST0171,1723.59,2024-03-31,One-time Add-on,Completed,Invoice
TXN01399,CUST0171,-320.82,2025-11-05,Refund,Pending,Wire Transfer
TXN01400,CUST0171,1335.46,2025-01-27,Subscription,Completed,ACH
TXN01401,CUST0171,1252.15,2025-11-20,One-time Add-on,Completed,Wire Transfer
TXN01402,CUST0171,-614.36,2024-10-06,Refund,Completed,Wire Transfer
TXN01403,CUST0171,1470.55,2025-12-19,Renewal,Completed,ACH
TXN01404,CUST0171,-106.69,2024-05-26,Refund,Completed,ACH
TXN01405,CUST0171,1853.19,2024-11-30,One-time Add-on,Completed,Invoice
TXN01406,CUST0171,-137.62,2024-11-03,Refund,Completed,Credit Card
TXN01407,CUST0172,363.78,2025-12-07,One-time Add-on,Completed,Wire Transfer
TXN01408,CUST0172,73.48,2025-07-16,Upgrade,Completed,Wire Transfer
TXN01409,CUST0172,-47.95,2025-07-10,Downgrade,Failed,ACH
TXN01410,CUST0172,-180.51,2025-10-27,Refund,Completed,Credit Card
TXN01411,CUST0172,373.41,2025-09-10,One-time Add-on,Pending,Invoice
TXN01412,CUST0172,-91.87,2025-07-09,Downgrade,Completed,ACH
TXN01413,CUST0172,413.77,2025-12-14,Renewal,Completed,ACH
TXN01414,CUST0172,88.16,2025-07-25,Upgrade,Completed,Invoice
TXN01415,CUST0172,444.59,2025-10-15,One-time Add-on,Completed,ACH
TXN01416,CUST0172,-20.07,2025-06-14,Downgrade,Completed,Wire Transfer
TXN01417,CUST0172,-176.76,2025-12-22,Refund,Completed,ACH
TXN01418,CUST0173,8982.92,2025-04-29,Subscription,Failed,ACH
TXN01419,CUST0173,9746.2,2025-10-17,One-time Add-on,Pending,Wire Transfer
TXN01420,CUST0173,-1871.96,2023-08-16,Downgrade,Completed,Wire Transfer
TXN01421,CUST0173,3831.62,2023-07-29,Upgrade,Pending,Credit Card
TXN01422,CUST0174,-5746.22,2024-12-29,Refund,Pending,Invoice
TXN01423,CUST0174,-2933.41,2025-10-10,Downgrade,Completed,Invoice
TXN01424,CUST0174,13638.08,2025-11-15,Renewal,Completed,Credit Card
TXN01425,CUST0174,12940.12,2025-02-07,Subscription,Completed,Invoice
TXN01426,CUST0175,-221.98,2024-08-15,Downgrade,Completed,Wire Transfer
TXN01427,CUST0175,2165.9,2023-05-15,Renewal,Completed,Invoice
TXN01428,CUST0175,597.79,2024-06-04,Upgrade,Completed,ACH
TXN01429,CUST0175,-1045.75,2023-01-22,Refund,Completed,Invoice
TXN01430,CUST0175,777.93,2025-09-26,Upgrade,Completed,Credit Card
TXN01431,CUST0175,391.81,2024-10-09,Upgrade,Completed,Invoice
TXN01432,CUST0175,2720.26,2025-04-14,Renewal,Completed,Wire Transfer
TXN01433,CUST0175,2513.87,2023-06-03,Renewal,Completed,ACH
TXN01434,CUST0175,2597.24,2025-12-02,One-time Add-on,Completed,Credit Card
TXN01435,CUST0175,2638.84,2025-11-07,One-time Add-on,Completed,Credit Card
TXN01436,CUST0176,180.34,2024-08-31,Upgrade,Completed,Invoice
TXN01437,CUST0176,428.38,2025-07-22,Renewal,Completed,Credit Card
TXN01438,CUST0176,-102.98,2024-06-06,Downgrade,Completed,Credit Card
TXN01439,CUST0176,148.54,2024-06-24,Upgrade,Completed,Wire Transfer
TXN01440,CUST0176,-160.39,2024-04-25,Refund,Completed,Wire Transfer
TXN01441,CUST0176,353.37,2024-07-14,One-time Add-on,Completed,Credit Card
TXN01442,CUST0176,368.21,2024-12-23,Subscription,Pending,Wire Transfer
TXN01443,CUST0176,402.67,2024-08-17,One-time Add-on,Completed,Credit Card
TXN01444,CUST0176,-51.11,2025-11-15,Refund,Completed,Invoice
TXN01445,CUST0177,2170.36,2025-10-07,Renewal,Completed,ACH
TXN01446,CUST0177,-288.99,2025-12-08,Downgrade,Completed,Credit Card
TXN01447,CUST0177,-910.08,2025-04-29,Refund,Completed,Credit Card
TXN01448,CUST0177,2501.8,2025-04-03,One-time Add-on,Completed,Credit Card
TXN01449,CUST0177,-351.91,2025-01-19,Refund,Completed,ACH
TXN01450,CUST0177,703.47,2025-09-01,Upgrade,Completed,ACH
TXN01451,CUST0177,2754.56,2024-09-20,Renewal,Completed,Invoice
TXN01452,CUST0178,2777.54,2025-07-22,Upgrade,Completed,ACH
TXN01453,CUST0178,2344.08,2025-06-21,Upgrade,Completed,ACH
TXN01454,CUST0178,-691.0,2025-07-26,Downgrade,Completed,Wire Transfer
TXN01455,CUST0178,8218.29,2025-07-26,Subscription,Completed,ACH
TXN01456,CUST0178,-2275.75,2025-08-02,Downgrade,Completed,Invoice
TXN01457,CUST0178,7102.89,2025-07-27,Renewal,Completed,ACH
TXN01458,CUST0178,-570.63,2025-08-03,Downgrade,Completed,Wire Transfer
TXN01459,CUST0178,2314.8,2025-07-27,Upgrade,Completed,Invoice
TXN01460,CUST0178,4069.16,2025-07-09,Upgrade,Completed,ACH
TXN01461,CUST0178,-3590.89,2025-07-05,Refund,Completed,Invoice
TXN01462,CUST0179,414.65,2025-10-24,Renewal,Completed,Credit Card
TXN01463,CUST0179,380.91,2025-11-04,One-time Add-on,Completed,Credit Card
TXN01464,CUST0179,458.21,2025-12-01,Subscription,Completed,Wire Transfer
TXN01465,CUST0179,337.38,2025-08-29,One-time Add-on,Completed,ACH
TXN01466,CUST0179,359.45,2025-08-31,One-time Add-on,Completed,Invoice
TXN01467,CUST0179,374.45,2025-11-30,Renewal,Completed,Wire Transfer
TXN01468,CUST0179,-42.47,2025-08-23,Downgrade,Completed,Credit Card
TXN01469,CUST0180,12508.46,2025-09-30,Subscription,Completed,Invoice
TXN01470,CUST0180,-687.5,2025-09-03,Downgrade,Completed,Credit Card
TXN01471,CUST0180,-4394.89,2024-11-19,Refund,Completed,Wire Transfer
TXN01472,CUST0180,12771.21,2025-08-12,Subscription,Completed,Invoice
TXN01473,CUST0181,-4004.44,2025-08-25,Refund,Completed,Credit Card
TXN01474,CUST0181,9932.46,2023-07-25,One-time Add-on,Completed,Invoice
TXN01475,CUST0181,10007.4,2023-05-31,Subscription,Completed,ACH
TXN01476,CUST0181,-2703.35,2023-08-16,Refund,Completed,Wire Transfer
TXN01477,CUST0181,2463.5,2025-07-22,Upgrade,Completed,Wire Transfer
TXN01478,CUST0181,-918.28,2024-02-15,Downgrade,Completed,Invoice
TXN01479,CUST0182,-31.64,2024-02-11,Downgrade,Failed,Wire Transfer
TXN01480,CUST0182,199.98,2025-03-10,Upgrade,Completed,ACH
TXN01481,CUST0182,517.06,2024-08-16,Subscription,Completed,Wire Transfer
TXN01482,CUST0182,-67.97,2025-07-18,Refund,Completed,Credit Card
TXN01483,CUST0182,422.73,2024-09-15,Renewal,Completed,Credit Card
TXN01484,CUST0182,68.02,2024-03-22,Upgrade,Completed,Credit Card
TXN01485,CUST0182,374.73,2023-01-06,One-time Add-on,Completed,Invoice
TXN01486,CUST0182,359.99,2025-10-22,Renewal,Completed,Invoice
TXN01487,CUST0182,-189.33,2025-05-31,Refund,Completed,Credit Card
TXN01488,CUST0182,114.33,2025-03-31,Upgrade,Completed,ACH
TXN01489,CUST0183,-3213.01,2025-04-18,Refund,Completed,Credit Card
TXN01490,CUST0183,-1220.64,2025-03-22,Refund,Completed,Invoice
TXN01491,CUST0183,-1448.03,2025-08-11,Downgrade,Completed,Wire Transfer
TXN01492,CUST0183,-2752.44,2025-06-29,Refund,Completed,Credit Card
TXN01493,CUST0184,-244.88,2024-10-06,Refund,Completed,Credit Card
TXN01494,CUST0184,5638.04,2023-04-15,One-time Add-on,Completed,Invoice
TXN01495,CUST0184,5919.83,2023-01-06,Subscription,Completed,Invoice
TXN01496,CUST0184,-2248.19,2023-03-01,Refund,Completed,Credit Card
TXN01497,CUST0184,4996.57,2024-01-16,Subscription,Completed,Wire Transfer
TXN01498,CUST0185,427.03,2024-10-20,One-time Add-on,Completed,ACH
TXN01499,CUST0185,114.27,2024-04-17,Upgrade,Completed,Wire Transfer
TXN01500,CUST0185,332.7,2025-05-09,One-time Add-on,Completed,Wire Transfer
TXN01501,CUST0185,-184.22,2025-12-28,Refund,Pending,ACH
TXN01502,CUST0185,-161.75,2025-05-14,Refund,Completed,Invoice
TXN01503,CUST0185,365.1,2024-05-26,Renewal,Failed,Credit Card
TXN01504,CUST0185,-75.29,2024-10-09,Refund,Completed,Invoice
TXN01505,CUST0185,304.6,2024-10-28,Subscription,Completed,ACH
TXN01506,CUST0185,130.99,2024-02-01,Upgrade,Pending,Wire Transfer
TXN01507,CUST0185,432.69,2025-08-29,Subscription,Completed,Invoice
TXN01508,CUST0185,-91.19,2025-07-15,Refund,Completed,Invoice
TXN01509,CUST0185,375.52,2024-08-11,One-time Add-on,Completed,Credit Card
TXN01510,CUST0186,-1252.17,2024-08-21,Refund,Completed,Credit Card
TXN01511,CUST0186,11600.0,2024-08-27,One-time Add-on,Completed,Wire Transfer
TXN01512,CUST0186,-4889.63,2024-10-04,Refund,Completed,Invoice
TXN01513,CUST0186,8978.79,2024-09-17,Renewal,Completed,ACH
TXN01514,CUST0186,9623.6,2024-08-18,One-time Add-on,Completed,Credit Card
TXN01515,CUST0186,12983.74,2024-10-16,Subscription,Completed,Invoice
TXN01516,CUST0187,-233.51,2025-12-23,Downgrade,Completed,Credit Card
TXN01517,CUST0187,1696.41,2025-05-20,One-time Add-on,Completed,Invoice
TXN01518,CUST0187,771.67,2025-07-17,Upgrade,Completed,Credit Card
TXN01519,CUST0187,2094.85,2025-11-22,Renewal,Pending,Wire Transfer
TXN01520,CUST0187,-336.91,2025-03-31,Downgrade,Completed,Wire Transfer
TXN01521,CUST0187,2055.44,2025-03-19,One-time Add-on,Completed,ACH
TXN01522,CUST0187,783.52,2025-01-29,Upgrade,Completed,Wire Transfer
TXN01523,CUST0187,1855.0,2025-08-22,Renewal,Completed,ACH
TXN01524,CUST0187,304.09,2025-07-31,Upgrade,Completed,Credit Card
TXN01525,CUST0187,-248.53,2025-04-27,Downgrade,Completed,Wire Transfer
TXN01526,CUST0188,552.92,2024-04-29,Upgrade,Completed,Credit Card
TXN01527,CUST0188,134.47,2025-10-06,Upgrade,Completed,Invoice
TXN01528,CUST0188,1420.83,2025-03-06,Subscription,Completed,Wire Transfer
TXN01529,CUST0188,1409.16,2025-10-25,Subscription,Completed,Invoice
TXN01530,CUST0188,-296.72,2025-10-07,Refund,Completed,Credit Card
TXN01531,CUST0188,132.25,2024-03-03,Upgrade,Pending,ACH
TXN01532,CUST0188,987.85,2024-07-23,Renewal,Completed,Credit Card
TXN01533,CUST0188,-248.25,2024-03-21,Downgrade,Completed,Credit Card
TXN01534,CUST0188,584.98,2025-08-03,Upgrade,Completed,Credit Card
TXN01535,CUST0189,-176.49,2025-12-17,Refund,Completed,ACH
TXN01536,CUST0189,-190.81,2025-08-11,Refund,Completed,Invoice
TXN01537,CUST0189,-149.86,2025-05-16,Refund,Completed,ACH
TXN01538,CUST0189,53.2,2025-10-23,Upgrade,Completed,Wire Transfer
TXN01539,CUST0189,428.3,2025-08-22,Renewal,Completed,Credit Card
TXN01540,CUST0189,129.12,2025-03-23,Upgrade,Completed,Invoice
TXN01541,CUST0189,-62.84,2025-08-01,Refund,Pending,Credit Card
TXN01542,CUST0189,347.66,2024-12-13,Subscription,Completed,Wire Transfer
TXN01543,CUST0189,-194.01,2025-08-13,Refund,Completed,Credit Card
TXN01544,CUST0190,115.95,2024-09-10,Upgrade,Completed,ACH
TXN01545,CUST0190,-148.95,2024-03-25,Refund,Pending,ACH
TXN01546,CUST0190,49.52,2023-12-26,Upgrade,Completed,ACH
TXN01547,CUST0190,418.71,2024-03-10,Renewal,Completed,ACH
TXN01548,CUST0190,355.38,2024-03-07,Renewal,Completed,Invoice
TXN01549,CUST0190,406.44,2024-03-03,Subscription,Completed,Wire Transfer
TXN01550,CUST0190,399.87,2024-09-12,One-time Add-on,Completed,ACH
TXN01551,CUST0191,8535.56,2025-07-27,Renewal,Completed,Invoice
TXN01552,CUST0191,-3418.48,2025-06-18,Refund,Completed,ACH
TXN01553,CUST0191,-4073.08,2025-06-13,Refund,Completed,Wire Transfer
TXN01554,CUST0191,9327.45,2024-09-28,One-time Add-on,Completed,Invoice
TXN01555,CUST0192,436.19,2024-05-13,Subscription,Completed,Invoice
TXN01556,CUST0192,-85.22,2024-09-01,Downgrade,Completed,Invoice
TXN01557,CUST0192,402.46,2025-12-04,Subscription,Completed,Wire Transfer
TXN01558,CUST0192,419.62,2024-04-19,Renewal,Completed,Credit Card
TXN01559,CUST0192,96.4,2024-10-19,Upgrade,Completed,ACH
TXN01560,CUST0192,-109.31,2024-05-03,Downgrade,Completed,Invoice
TXN01561,CUST0192,-112.0,2025-05-24,Downgrade,Completed,Wire Transfer
TXN01562,CUST0192,126.95,2025-12-17,Upgrade,Completed,Credit Card
TXN01563,CUST0193,10893.95,2022-11-27,Subscription,Completed,Invoice
TXN01564,CUST0193,11304.42,2022-03-27,Renewal,Pending,ACH
