usage_id,customer_id,usage_date,feature,session_minutes,actions_count
USG02831,CUST0096,2024-02-26,Automation,1.3,69
USG02832,CUST0289,2023-07-19,Bulk Import,1.0,50
USG02833,CUST0348,2024-02-21,User Management,22.0,56
USG02834,CUST0109,2025-06-07,Dashboard,19.7,54
USG02835,CUST0250,2024-03-28,API Access,1.6,52
USG02836,CUST0248,2023-05-28,Notifications,33.1,62
USG02837,CUST0026,2022-12-03,Reporting,27.8,16
USG02838,CUST0286,2023-04-28,Bulk Import,10.8,68
USG02839,CUST0385,2022-05-02,Dashboard,0.1,68
USG02840,CUST0265,2023-12-10,Dashboard,9.4,77
USG02841,CUST0162,2023-11-29,Notifications,9.1,27
USG02842,CUST0403,2025-09-03,Reporting,3.7,42
USG02843,CUST0271,2025-08-14,Automation,62.8,28
USG02844,CUST0335,2024-03-15,Integrations,0.1,64
USG02845,CUST0469,2022-04-25,Integrations,18.3,5
USG02846,CUST0499,2022-03-07,Notifications,5.1,31
USG02847,CUST0365,2024-05-08,Bulk Import,0.8,12
USG02848,CUST0337,2025-06-01,Notifications,10.3,58
USG02849,CUST0111,2022-01-29,User Management,40.8,56
USG02850,CUST0016,2023-11-21,API Access,16.1,31
USG02851,CUST0145,2025-04-10,Audit Logs,5.9,25
USG02852,CUST0472,2023-07-04,Audit Logs,22.3,9
USG02853,CUST0027,2024-03-07,Reporting,8.1,6
USG02854,CUST0148,2025-02-19,Notifications,16.9,72
USG02855,CUST0339,2024-05-03,Integrations,2.7,42
USG02856,CUST0260,2023-11-14,Notifications,39.4,14
USG02857,CUST0490,2023-06-19,API Access,105.9,6
USG02858,CUST0409,2025-06-08,Dashboard,10.2,4
USG02859,CUST0183,2023-04-23,User Management,0.2,12
USG02860,CUST0104,2024-02-19,Reporting,43.5,73
USG02861,CUST0173,2023-05-18,Automation,5.1,26
USG02862,CUST0230,2022-12-20,Bulk Import,0.6,29
USG02863,CUST0152,2024-03-02,User Management,5.8,48
USG02864,CUST0206,2022-07-15,Analytics,6.5,35
USG02865,CUST0323,2022-07-16,API Access,37.5,65
USG02866,CUST0319,2022-08-21,API Access,67.4,79
USG02867,CUST0084,2024-04-25,Notifications,6.5,3
USG02868,CUST0499,2025-11-16,Audit Logs,5.2,13
USG02869,CUST0340,2025-11-22,Audit Logs,68.8,4
USG02870,CUST0329,2025-10-02,Bulk Import,68.2,13
USG02871,CUST0109,2024-06-19,Dashboard,9.0,20
USG02872,CUST0086,2024-12-23,Integrations,54.2,34
USG02873,CUST0382,2025-04-12,Notifications,1.2,61
USG02874,CUST0042,2024-04-19,Notifications,7.7,51
USG02875,CUST0249,2022-03-09,Dashboard,26.9,3
USG02876,CUST0142,2022-08-20,Audit Logs,24.6,80
USG02877,CUST0346,2025-11-22,Analytics,6.5,57
USG02878,CUST0005,2023-09-28,Bulk Import,9.5,4
USG02879,CUST0064,2023-11-30,Analytics,1.3,40
USG02880,CUST0338,2022-10-03,API Access,9.6,75
USG02881,CUST0268,2022-10-16,API Access,1.2,18
USG02882,CUST0396,2025-07-13,Dashboard,3.5,14
USG02883,CUST0210,2023-07-17,Integrations,45.1,68
USG02884,CUST0393,2025-09-19,User Management,12.4,50
USG02885,CUST0465,2024-12-03,API Access,39.1,27
USG02886,CUST0328,2024-12-16,Reporting,16.8,70
USG02887,CUST0016,2023-07-18,User Management,23.8,30
USG02888,CUST0375,2025-11-05,Bulk Import,58.5,6
USG02889,CUST0153,2025-08-22,Integrations,48.5,58
USG02890,CUST0439,2022-10-08,Audit Logs,1.8,14
USG02891,CUST0211,2022-08-05,Integrations,2.1,24
USG02892,CUST0483,2023-12-11,Bulk Import,12.6,65
USG02893,CUST0230,2025-04-09,Automation,56.4,22
USG02894,CUST0297,2025-11-27,Automation,1.7,29
USG02895,CUST0488,2023-09-10,Audit Logs,5.3,4
USG02896,CUST0365,2022-05-22,Bulk Import,3.1,44
USG02897,CUST0424,2022-09-20,Reporting,56.8,31
USG02898,CUST0422,2023-12-03,Integrations,2.6,79
USG02899,CUST0173,2022-05-15,User Management,49.2,29
USG02900,CUST0062,2024-01-13,User Management,11.9,75
USG02901,CUST0080,2025-07-14,Dashboard,5.4,80
USG02902,CUST0135,2025-11-07,Audit Logs,26.3,66
USG02903,CUST0420,2023-04-12,Reporting,28.1,23
USG02904,CUST0013,2025-09-15,Dashboard,6.8,30
USG02905,CUST0461,2023-09-27,Automation,25.5,22
USG02906,CUST0370,2023-07-22,API Access,33.2,10
USG02907,CUST0404,2025-05-08,Audit Logs,4.2,59
USG02908,CUST0086,2024-11-11,User Management,4.1,1
USG02909,CUST0340,2025-03-17,Reporting,5.5,68
USG02910,CUST0350,2023-07-30,Integrations,10.5,1
USG02911,CUST0333,2025-04-12,Integrations,1.0,13
USG02912,CUST0416,2024-09-22,Dashboard,38.5,54
USG02913,CUST0006,2025-05-10,Bulk Import,4.0,74
USG02914,CUST0114,2023-07-11,Dashboard,1.5,49
USG02915,CUST0133,2024-11-10,Dashboard,1.7,54
USG02916,CUST0420,2022-03-12,Notifications,5.0,22
USG02917,CUST0385,2022-08-03,Audit Logs,11.2,47
USG02918,CUST0494,2025-08-06,Dashboard,10.9,20
USG02919,CUST0057,2025-02-13,Audit Logs,79.6,56
USG02920,CUST0325,2023-12-19,Dashboard,19.6,55
USG02921,CUST0282,2024-01-29,Automation,5.9,3
USG02922,CUST0041,2022-11-04,Analytics,20.7,64
USG02923,CUST0066,2022-05-21,Notifications,2.6,59
USG02924,CUST0344,2023-04-25,Audit Logs,34.8,43
USG02925,CUST0205,2023-03-07,Reporting,21.6,55
USG02926,CUST0072,2022-05-31,Bulk Import,9.4,67
USG02927,CUST0085,2023-07-26,Integrations,19.0,15
USG02928,CUST0399,2025-03-26,Integrations,15.0,31
USG02929,CUST0042,2022-02-21,User Management,20.3,36
USG02930,CUST0481,2022-11-18,Audit Logs,5.6,71
USG02931,CUST0494,2024-04-01,Reporting,9.4,53
USG02932,CUST0195,2022-08-27,Bulk Import,8.4,5
USG02933,CUST0154,2022-07-11,Dashboard,33.8,21
USG02934,CUST0046,2024-08-31,Automation,10.5,56
USG02935,CUST0314,2024-01-06,Notifications,39.9,78
USG02936,CUST0260,2023-11-10,Notifications,3.2,6
USG02937,CUST0153,2022-05-22,Automation,14.2,41
USG02938,CUST0055,2024-02-27,Notifications,67.7,30
USG02939,CUST0022,2022-11-01,Notifications,3.4,76
USG02940,CUST0226,2022-02-28,Analytics,51.4,45
USG02941,CUST0484,2023-03-25,Reporting,3.1,16
USG02942,CUST0089,2022-06-02,Dashboard,0.6,77
USG02943,CUST0461,2022-08-10,Integrations,17.6,76
USG02944,CUST0412,2023-07-14,Bulk Import,47.0,56
USG02945,CUST0072,2025-11-02,Reporting,1.8,25
USG02946,CUST0341,2024-11-30,Dashboard,10.9,11
USG02947,CUST0045,2025-04-23,Reporting,3.3,33
USG02948,CUST0116,2025-10-08,Audit Logs,4.7,61
USG02949,CUST0482,2025-06-01,Analytics,4.6,39
USG02950,CUST0250,2023-10-30,User Management,35.6,70
USG02951,CUST0403,2025-06-23,Analytics,8.7,25
USG02952,CUST0353,2025-10-23,Dashboard,0.2,57
USG02953,CUST0184,2023-02-07,Notifications,27.2,45
USG02954,CUST0374,2022-03-15,Bulk Import,1.3,9
USG02955,CUST0084,2025-12-24,Dashboard,50.8,59
USG02956,CUST0387,2025-01-12,Automation,4.3,55
USG02957,CUST0412,2024-04-20,Reporting,6.2,39
USG02958,CUST0310,2023-12-29,API Access,10.7,29
USG02959,CUST0051,2022-03-31,Integrations,85.7,55
USG02960,CUST0439,2025-06-01,Notifications,6.7,24
USG02961,CUST0372,2024-06-29,Reporting,5.7,77
USG02962,CUST0449,2022-12-27,API Access,7.7,80
USG02963,CUST0077,2024-04-10,API Access,4.1,78
USG02964,CUST0254,2025-03-08,User Management,5.8,33
USG02965,CUST0007,2025-09-27,API Access,14.4,53
USG02966,CUST0254,2024-05-04,Bulk Import,35.6,37
USG02967,CUST0399,2022-12-18,Notifications,29.2,47
USG02968,CUST0202,2022-12-13,Bulk Import,3.8,20
USG02969,CUST0219,2022-10-11,Automation,0.6,67
USG02970,CUST0139,2022-05-30,Integrations,3.2,75
USG02971,CUST0224,2025-06-14,Notifications,2.0,41
USG02972,CUST0477,2022-08-08,Dashboard,2.9,32
USG02973,CUST0450,2022-08-26,User Management,19.6,76
USG02974,CUST0044,2025-03-10,User Management,0.7,57
USG02975,CUST0264,2023-06-17,Audit Logs,18.1,13
USG02976,CUST0446,2024-11-09,Automation,2.7,73
USG02977,CUST0293,2022-07-18,Reporting,0.1,55
USG02978,CUST0346,2025-12-26,Notifications,0.6,23
USG02979,CUST0347,2025-06-29,Reporting,1.4,54
USG02980,CUST0458,2025-06-01,Automation,28.5,59
USG02981,CUST0015,2024-07-16,Notifications,9.6,78
USG02982,CUST0440,2023-07-13,Analytics,10.5,27
USG02983,CUST0383,2025-11-24,Notifications,2.9,63
USG02984,CUST0287,2022-12-26,Reporting,18.8,18
USG02985,CUST0377,2022-02-27,Dashboard,9.3,66
USG02986,CUST0024,2024-03-16,User Management,3.5,64
USG02987,CUST0432,2023-09-09,API Access,19.5,50
USG02988,CUST0153,2024-01-19,Bulk Import,34.4,59
USG02989,CUST0154,2022-06-28,Reporting,36.8,47
USG02990,CUST0228,2025-06-07,Integrations,6.8,49
USG02991,CUST0368,2023-10-17,Analytics,28.4,38
USG02992,CUST0244,2023-04-05,Reporting,4.1,69
USG02993,CUST0085,2024-02-05,Analytics,1.5,54
USG02994,CUST0393,2023-03-26,Automation,68.7,19
USG02995,CUST0491,2022-03-12,User Management,71.1,1
USG02996,CUST0303,2023-08-23,Analytics,20.7,57
USG02997,CUST0466,2022-03-10,Notifications,2.6,68
USG02998,CUST0405,2022-04-04,Reporting,13.0,80
USG02999,CUST0491,2024-09-16,Reporting,27.4,63
USG03000,CUST0403,2022-02-15,Bulk Import,28.8,72
USG03001,CUST0064,2025-12-02,Integrations,12.1,14
USG03002,CUST0056,2022-11-29,Notifications,7.0,2
USG03003,CUST0365,2023-02-23,Analytics,1.6,31
USG03004,CUST0148,2023-09-15,Dashboard,29.0,51
USG03005,CUST0284,2022-11-30,Integrations,3.9,23
USG03006,CUST0013,2022-07-15,Audit Logs,29.6,59
USG03007,CUST0437,2022-06-12,Reporting,28.0,28
USG03008,CUST0019,2023-04-15,Analytics,8.8,77
USG03009,CUST0097,2024-07-26,Reporting,15.5,76
USG03010,CUST0441,2024-06-02,Audit Logs,10.4,9
USG03011,CUST0300,2024-04-01,Analytics,12.1,35
USG03012,CUST0050,2025-01-22,Integrations,9.4,47
USG03013,CUST0460,2022-03-26,Dashboard,10.6,21
USG03014,CUST0486,2022-08-16,Integrations,10.8,18
USG03015,CUST0067,2023-12-27,Reporting,26.7,57
USG03016,CUST0350,2022-02-08,Audit Logs,33.4,20
USG03017,CUST0356,2022-08-12,Analytics,11.6,33
USG03018,CUST0451,2025-06-25,Integrations,14.5,34
USG03019,CUST0112,2024-09-26,Bulk Import,9.6,12
USG03020,CUST0261,2024-10-21,User Management,0.2,39
USG03021,CUST0421,2025-08-24,Reporting,2.5,53
USG03022,CUST0081,2024-02-13,Bulk Import,30.6,32
USG03023,CUST0368,2022-08-06,User Management,5.6,65
USG03024,CUST0353,2022-07-27,API Access,13.5,78
USG03025,CUST0153,2022-09-15,Notifications,14.6,13
USG03026,CUST0463,2022-10-25,API Access,16.3,30
USG03027,CUST0171,2025-02-27,Audit Logs,1.4,63
USG03028,CUST0347,2025-09-24,Audit Logs,4.3,65
USG03029,CUST0327,2023-06-29,Integrations,2.3,9
USG03030,CUST0064,2022-10-01,Analytics,1.2,1
USG03031,CUST0466,2022-05-16,Integrations,13.5,20
USG03032,CUST0374,2023-10-08,Analytics,19.3,45
USG03033,CUST0153,2025-03-06,Bulk Import,21.8,63
USG03034,CUST0332,2025-07-07,Notifications,4.7,21
USG03035,CUST0328,2023-09-21,Integrations,10.3,54
USG03036,CUST0189,2024-06-25,Automation,0.5,34
USG03037,CUST0397,2023-02-18,API Access,19.3,63
USG03038,CUST0058,2025-10-12,User Management,4.9,5
USG03039,CUST0497,2024-07-26,Reporting,21.7,52
USG03040,CUST0110,2024-09-20,Analytics,10.3,62
USG03041,CUST0413,2025-11-28,User Management,13.3,4
USG03042,CUST0011,2024-02-26,User Management,82.3,16
USG03043,CUST0182,2025-12-21,Dashboard,9.2,51
USG03044,CUST0380,2022-04-01,Integrations,17.1,64
USG03045,CUST0111,2023-09-14,API Access,2.3,46
USG03046,CUST0324,2022-01-14,Audit Logs,16.1,10
USG03047,CUST0033,2024-12-01,Dashboard,9.3,10
USG03048,CUST0046,2024-05-28,API Access,36.1,47
USG03049,CUST0073,2023-02-22,Analytics,32.7,19
USG03050,CUST0335,2023-04-10,Notifications,7.0,43
USG03051,CUST0497,2025-07-17,User Management,4.2,24
USG03052,CUST0119,2022-01-21,Integrations,11.8,36
USG03053,CUST0361,2025-12-07,Integrations,6.0,8
USG03054,CUST0297,2025-11-10,Bulk Import,4.1,58
USG03055,CUST0247,2025-05-03,User Management,22.7,68
USG03056,CUST0377,2025-11-29,Dashboard,28.7,28
USG03057,CUST0162,2024-08-22,Reporting,0.8,43
USG03058,CUST0298,2022-03-26,Dashboard,9.6,40
USG03059,CUST0081,2024-12-10,Analytics,12.3,41
USG03060,CUST0055,2023-08-11,Dashboard,18.0,64
USG03061,CUST0094,2022-07-23,API Access,25.4,48
USG03062,CUST0485,2022-02-04,Notifications,7.3,54
USG03063,CUST0205,2025-03-29,Analytics,17.7,74
USG03064,CUST0142,2023-09-15,Bulk Import,28.8,73
USG03065,CUST0309,2022-12-07,User Management,22.6,8
USG03066,CUST0306,2023-02-05,Analytics,8.2,42
USG03067,CUST0062,2022-06-02,Analytics,0.9,23
USG03068,CUST0103,2022-11-07,Analytics,20.6,43
USG03069,CUST0376,2024-05-14,Notifications,37.6,80
USG03070,CUST0119,2024-02-08,Integrations,6.5,36
USG03071,CUST0365,2022-07-19,Notifications,27.9,9
USG03072,CUST0295,2024-12-06,Dashboard,13.9,50
USG03073,CUST0281,2025-08-23,Bulk Import,8.7,39
USG03074,CUST0318,2022-11-08,Reporting,21.2,75
USG03075,CUST0175,2025-10-24,Analytics,13.9,47
USG03076,CUST0374,2022-07-04,Integrations,42.7,66
USG03077,CUST0370,2024-09-21,Dashboard,20.4,35
USG03078,CUST0242,2024-08-29,Reporting,13.9,73
USG03079,CUST0233,2022-05-11,Automation,40.6,7
USG03080,CUST0199,2025-01-10,Dashboard,12.7,53
USG03081,CUST0110,2024-12-02,Automation,6.9,42
USG03082,CUST0002,2022-07-26,User Management,3.7,5
USG03083,CUST0465,2022-06-21,Audit Logs,1.6,24
USG03084,CUST0405,2022-05-11,Integrations,7.4,75
USG03085,CUST0249,2023-04-15,API Access,4.3,18
USG03086,CUST0118,2023-08-14,Reporting,3.2,55
USG03087,CUST0323,2025-11-28,Integrations,56.2,6
USG03088,CUST0331,2023-10-31,Analytics,9.6,6
USG03089,CUST0286,2025-06-10,Dashboard,22.2,66
USG03090,CUST0426,2023-09-15,Reporting,1.3,10
USG03091,CUST0112,2025-07-27,Integrations,0.5,46
USG03092,CUST0024,2024-02-09,Reporting,35.6,43
USG03093,CUST0291,2023-06-05,Integrations,11.2,58
USG03094,CUST0051,2022-07-06,User Management,1.2,7
USG03095,CUST0244,2024-01-03,Integrations,37.2,69
USG03096,CUST0369,2023-08-18,Analytics,12.7,66
USG03097,CUST0016,2025-06-20,Dashboard,22.1,33
USG03098,CUST0403,2025-11-21,API Access,3.1,4
USG03099,CUST0259,2022-08-12,Bulk Import,57.3,38
USG03100,CUST0137,2024-02-27,User Management,89.5,26
USG03101,CUST0380,2025-02-19,Reporting,2.0,22
USG03102,CUST0165,2023-09-13,User Management,14.7,52
USG03103,CUST0426,2024-04-30,Analytics,12.6,23
USG03104,CUST0482,2024-01-23,User Management,45.7,44
USG03105,CUST0167,2025-02-28,Audit Logs,10.7,24
USG03106,CUST0305,2023-12-11,Notifications,0.7,8
USG03107,CUST0268,2022-10-13,Bulk Import,21.7,37
USG03108,CUST0313,2023-01-30,Integrations,17.5,5
USG03109,CUST0106,2025-01-13,Reporting,22.0,55
USG03110,CUST0031,2025-05-04,Analytics,3.5,32
USG03111,CUST0443,2023-10-31,Analytics,1.7,49
USG03112,CUST0072,2022-07-29,Dashboard,41.9,1
USG03113,CUST0161,2023-06-13,Audit Logs,20.9,16
USG03114,CUST0225,2022-01-19,Audit Logs,9.8,79
USG03115,CUST0399,2024-03-02,Dashboard,0.9,64
USG03116,CUST0365,2025-11-02,API Access,10.7,12
USG03117,CUST0282,2023-11-08,Analytics,2.7,25
USG03118,CUST0457,2023-08-05,Notifications,9.7,53
USG03119,CUST0293,2025-12-12,Audit Logs,1.2,37
USG03120,CUST0275,2024-07-24,Bulk Import,28.6,80
USG03121,CUST0268,2025-09-21,Dashboard,15.6,16
USG03122,CUST0477,2025-02-01,Dashboard,15.9,77
USG03123,CUST0489,2022-05-06,API Access,8.5,28
USG03124,CUST0257,2024-03-09,Analytics,26.0,18
USG03125,CUST0129,2023-11-28,Reporting,1.0,13
USG03126,CUST0286,2023-05-24,Dashboard,12.8,5
USG03127,CUST0188,2022-01-02,Integrations,5.8,62
USG03128,CUST0398,2024-05-07,Audit Logs,24.6,71
USG03129,CUST0027,2024-07-01,Dashboard,10.0,38
USG03130,CUST0070,2024-11-06,Dashboard,74.0,80
USG03131,CUST0038,2022-05-16,Dashboard,11.4,20
USG03132,CUST0360,2025-06-11,Analytics,12.3,23
USG03133,CUST0225,2024-12-15,API Access,7.8,44
USG03134,CUST0288,2024-07-06,Dashboard,50.2,34
USG03135,CUST0161,2023-08-03,Audit Logs,1.8,10
USG03136,CUST0042,2022-04-19,Automation,19.0,44
USG03137,CUST0251,2025-07-05,Dashboard,7.3,69
USG03138,CUST0179,2023-03-26,User Management,32.7,36
USG03139,CUST0192,2024-09-25,User Management,12.1,8
USG03140,CUST0335,2024-04-03,Bulk Import,57.0,27
USG03141,CUST0438,2025-11-11,Integrations,12.7,27
USG03142,CUST0297,2025-04-07,Automation,5.2,11
USG03143,CUST0461,2024-01-16,Integrations,7.9,35
USG03144,CUST0215,2025-08-23,Analytics,7.9,7
USG03145,CUST0336,2023-08-31,Automation,22.0,4
USG03146,CUST0267,2022-05-05,Analytics,15.2,48
USG03147,CUST0078,2024-11-13,Integrations,8.8,72
USG03148,CUST0137,2022-10-17,API Access,9.4,32
USG03149,CUST0387,2023-05-23,Dashboard,1.2,19
USG03150,CUST0353,2022-11-14,User Management,35.6,10
USG03151,CUST0071,2024-08-28,Reporting,8.2,25
USG03152,CUST0333,2024-10-01,Automation,2.2,62
USG03153,CUST0219,2022-11-18,Reporting,2.0,17
USG03154,CUST0079,2025-11-23,Audit Logs,45.9,21
USG03155,CUST0254,2025-05-16,Automation,9.8,74
USG03156,CUST0466,2022-03-22,Notifications,3.8,79
USG03157,CUST0490,2024-01-16,Reporting,4.8,4
USG03158,CUST0225,2025-07-14,Audit Logs,13.9,70
USG03159,CUST0409,2024-05-29,Automation,7.3,38
USG03160,CUST0078,2023-04-07,Dashboard,20.0,61
USG03161,CUST0321,2024-02-15,Notifications,6.5,32
USG03162,CUST0364,2024-09-29,Dashboard,16.8,33
USG03163,CUST0494,2022-10-07,API Access,9.6,66
USG03164,CUST0195,2022-05-20,Analytics,0.5,26
USG03165,CUST0084,2022-05-11,Audit Logs,119.2,39
USG03166,CUST0210,2023-01-28,Bulk Import,46.2,40
USG03167,CUST0257,2023-07-19,Dashboard,5.1,62
USG03168,CUST0111,2022-07-30,API Access,5.3,33
USG03169,CUST0142,2024-01-16,API Access,15.1,18
USG03170,CUST0392,2025-07-01,Integrations,66.3,2
USG03171,CUST0368,2023-07-17,Reporting,20.0,38
USG03172,CUST0056,2024-02-28,Integrations,16.9,63
USG03173,CUST0399,2023-01-23,Integrations,18.3,37
USG03174,CUST0250,2024-12-02,Reporting,25.5,74
USG03175,CUST0145,2025-07-09,Analytics,10.2,8
USG03176,CUST0307,2025-11-27,Dashboard,41.0,4
USG03177,CUST0143,2025-02-15,Audit Logs,43.0,55
USG03178,CUST0421,2024-07-08,Dashboard,1.2,19
USG03179,CUST0058,2024-01-23,Reporting,13.7,34
USG03180,CUST0018,2024-08-12,User Management,5.4,6
USG03181,CUST0049,2023-10-13,User Management,20.9,32
USG03182,CUST0013,2025-10-05,Integrations,2.4,54
USG03183,CUST0234,2023-01-16,Automation,3.0,22
USG03184,CUST0233,2023-09-24,API Access,37.2,29
USG03185,CUST0397,2023-03-04,User Management,11.8,36
USG03186,CUST0444,2025-04-12,API Access,3.6,25
USG03187,CUST0116,2023-10-16,Automation,23.4,61
USG03188,CUST0017,2023-01-05,Integrations,18.4,57
USG03189,CUST0049,2023-08-13,Bulk Import,5.3,45
USG03190,CUST0093,2024-01-06,User Management,23.3,52
USG03191,CUST0105,2022-03-23,API Access,7.6,65
USG03192,CUST0433,2023-12-29,API Access,14.0,44
USG03193,CUST0480,2025-04-22,Reporting,23.8,68
USG03194,CUST0443,2022-05-08,Automation,48.1,61
USG03195,CUST0356,2023-06-01,User Management,24.6,74
USG03196,CUST0271,2025-02-10,API Access,4.3,78
USG03197,CUST0172,2022-08-03,Reporting,25.2,9
USG03198,CUST0176,2022-04-22,Bulk Import,30.9,19
USG03199,CUST0141,2022-06-17,Integrations,2.0,55
USG03200,CUST0079,2025-08-20,Notifications,9.8,46
USG03201,CUST0426,2025-03-22,Notifications,4.2,13
USG03202,CUST0009,2022-10-31,Audit Logs,13.1,32
USG03203,CUST0173,2022-07-12,Integrations,10.3,19
USG03204,CUST0027,2022-07-15,Dashboard,88.1,57
USG03205,CUST0225,2025-06-04,Bulk Import,14.3,69
USG03206,CUST0374,2022-01-20,API Access,5.3,38
USG03207,CUST0026,2023-05-19,Bulk Import,38.0,8
USG03208,CUST0421,2024-02-19,Analytics,9.5,67
USG03209,CUST0439,2022-06-08,API Access,33.9,80
USG03210,CUST0195,2024-02-14,Integrations,2.8,31
USG03211,CUST0188,2025-06-12,Automation,8.7,55
USG03212,CUST0451,2023-07-02,Audit Logs,20.5,56
USG03213,CUST0401,2025-11-25,Audit Logs,42.4,19
USG03214,CUST0010,2023-09-08,Bulk Import,14.7,47
USG03215,CUST0042,2023-03-11,Integrations,8.3,77
USG03216,CUST0069,2023-01-14,Audit Logs,20.6,62
USG03217,CUST0364,2022-12-06,Analytics,16.8,47
USG03218,CUST0146,2022-09-22,Dashboard,16.6,52
USG03219,CUST0325,2024-07-14,Integrations,7.5,5
USG03220,CUST0380,2022-05-23,Integrations,26.7,2
USG03221,CUST0300,2023-08-06,Dashboard,11.6,67
USG03222,CUST0402,2022-09-24,Integrations,11.7,40
USG03223,CUST0402,2025-04-28,Audit Logs,4.6,9
USG03224,CUST0387,2023-11-16,Bulk Import,11.5,62
USG03225,CUST0162,2022-04-19,API Access,4.8,51
USG03226,CUST0378,2025-11-21,Analytics,10.4,2
USG03227,CUST0059,2024-09-11,Automation,10.5,52
USG03228,CUST0415,2022-10-17,Bulk Import,31.9,26
USG03229,CUST0318,2022-09-08,Audit Logs,46.7,74
USG03230,CUST0197,2024-04-07,API Access,31.5,12
USG03231,CUST0146,2023-11-21,Notifications,13.4,23
USG03232,CUST0158,2025-06-15,User Management,65.6,79
USG03233,CUST0145,2022-03-16,Bulk Import,4.5,7
USG03234,CUST0337,2024-02-10,Integrations,17.6,30
USG03235,CUST0310,2023-09-25,Reporting,5.7,61
USG03236,CUST0221,2024-06-20,User Management,7.4,73
USG03237,CUST0220,2024-10-23,Bulk Import,4.6,66
USG03238,CUST0170,2022-01-11,Bulk Import,15.6,68
USG03239,CUST0393,2024-12-09,Dashboard,15.9,25
USG03240,CUST0128,2024-06-17,Audit Logs,8.9,38
USG03241,CUST0125,2022-05-14,Notifications,32.0,46
USG03242,CUST0447,2023-11-19,Automation,16.5,9
USG03243,CUST0495,2023-12-21,API Access,2.7,42
USG03244,CUST0020,2022-02-26,Automation,0.9,74
USG03245,CUST0076,2024-08-12,Automation,61.7,61
USG03246,CUST0322,2022-04-14,Integrations,11.4,67
USG03247,CUST0370,2023-02-12,Automation,2.6,15
USG03248,CUST0280,2023-11-25,Bulk Import,26.7,52
USG03249,CUST0164,2023-02-08,Audit Logs,2.4,45
USG03250,CUST0411,2024-05-28,Notifications,68.5,29
USG03251,CUST0446,2024-02-27,Dashboard,6.2,80
USG03252,CUST0415,2023-04-26,Automation,9.0,71
USG03253,CUST0072,2022-08-22,Notifications,23.7,41
USG03254,CUST0004,2022-03-23,Audit Logs,6.3,60
USG03255,CUST0469,2022-05-14,Bulk Import,29.3,67
USG03256,CUST0009,2025-10-01,Analytics,20.1,45
USG03257,CUST0056,2023-04-22,Reporting,15.8,36
USG03258,CUST0125,2024-04-12,Notifications,107.9,2
USG03259,CUST0347,2024-03-11,Bulk Import,23.4,27
USG03260,CUST0419,2024-02-13,User Management,8.9,10
USG03261,CUST0047,2024-07-22,Bulk Import,21.1,13
USG03262,CUST0133,2024-07-24,Audit Logs,5.3,16
USG03263,CUST0369,2023-10-29,API Access,55.7,79
USG03264,CUST0429,2022-09-25,Automation,40.0,9
USG03265,CUST0319,2022-10-24,Notifications,0.6,80
USG03266,CUST0078,2025-08-05,Reporting,13.3,47
USG03267,CUST0324,2022-09-19,Automation,4.9,27
USG03268,CUST0415,2025-10-12,Automation,2.1,64
USG03269,CUST0139,2022-04-07,Dashboard,4.8,18
USG03270,CUST0393,2025-10-24,User Management,18.5,8
USG03271,CUST0145,2025-04-12,User Management,2.3,79
USG03272,CUST0477,2022-06-26,Automation,1.0,39
USG03273,CUST0255,2022-10-29,Audit Logs,0.6,2
USG03274,CUST0158,2025-06-11,Integrations,18.4,47
USG03275,CUST0376,2025-08-17,Dashboard,34.6,26
USG03276,CUST0460,2022-09-27,Integrations,9.7,1
USG03277,CUST0419,2023-02-26,Dashboard,12.4,30
USG03278,CUST0495,2022-05-16,Analytics,27.8,19
USG03279,CUST0129,2023-07-19,Analytics,1.9,46
USG03280,CUST0018,2024-09-27,Audit Logs,37.9,16
USG03281,CUST0289,2022-12-06,Automation,3.8,16
USG03282,CUST0071,2022-03-01,Automation,1.0,79
USG03283,CUST0476,2025-10-22,API Access,9.3,11
USG03284,CUST0480,2023-08-21,Dashboard,35.2,13
USG03285,CUST0271,2022-04-13,Bulk Import,29.5,37
